# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
2.842380216178068508e+02 2.895591400010230814e+02 8.417104201692099608e+00 1.472431176620704552e+00 -5.677472681387429887e-02 -1.553975362891528000e+01 -4.038363606549336691e+04
2.900842012532551166e+02 2.951346935413907318e+02 6.801711567682856341e+00 2.037352763494672647e+00 -7.144301474243119898e-02 -4.255115323996005827e+01 -4.206243150726045133e+04
2.114877404065516053e+00 2.109964669720536534e+00 3.421963190000139599e-01 1.151449683949570435e+01 1.099516929318737191e+01 1.106076849662940020e+01 9.754047891941215909e+00
2.249603934201773825e+02 1.461509701753571449e+02 8.672277392990780243e+01 5.315539117495263532e+00 -1.874248229604515075e+02 -8.989316917873921398e+01 -2.529159890277143859e+04
9.454441675307878157e+00 1.102080476403088660e+01 2.333686719312655811e+00 9.870227491660871877e+00 8.617402352228891615e+00 9.929549744366461539e-01 -3.270283258684455774e+01
5.272619219940052062e+02 5.065228375462505142e+02 3.403408878763218581e+01 2.229667827960116089e+00 -3.872344013331172619e+01 -3.911292929924647410e+01 -1.389905767912971496e+05
1.459110439805928472e+01 1.739182149871099980e+01 4.407343835344975425e+00 8.524461888622102634e+00 6.617278883881382967e+00 4.317764301551687112e+00 -9.445976266847785041e+01
8.202362890536409168e+01 9.296525521440700857e+01 2.326241087695172993e+01 2.919069382846961158e+00 -1.003077657420302415e+01 -1.434624524281921687e+01 -3.351947448293385150e+03
1.633292252579971375e+02 1.255361346737165036e+02 6.976545192069673362e+01 5.043636118053393069e+00 -7.544070836936784019e+01 -7.886974020101371252e+01 -1.332622751057972891e+04
4.581365957790337262e+01 2.999624030819799714e+01 1.801059111293075432e+01 8.836490592479622208e+00 -7.261721990516623038e-01 9.166787273347138942e-01 -1.037455300850954018e+03
1.387522209917054461e+01 1.248612034754389022e+01 7.832769161179378159e+00 9.522002503625095926e+00 7.182799258200667225e+00 -8.082807318158744536e-01 -8.427049304160065901e+01
5.323721194285528782e+02 5.825237917316226230e+02 6.339850687492995007e+01 2.174116287115375634e+00 -1.637530347645862605e+02 -3.077718169134559048e+03 -1.416980463713156641e+05
2.032806863587691470e+00 2.929502155528540541e+00 1.341848464370587912e+00 1.131431481348435319e+01 1.092969245542108503e+01 1.068039413137774751e+01 9.924249236730050328e+00
6.823261691130488416e+00 6.535805846394826979e+00 3.918612991684813363e-01 1.025319121796414201e+01 9.155609255088450027e+00 7.790269771360196494e+00 -1.128804894376978218e+01
4.870056980806458000e+02 3.760675935926362285e+02 1.343098113173899151e+02 -1.620507267907251414e+00 -3.739184004830756862e+02 -3.895699353806773502e+02 -1.185752845803995006e+05
1.080554441817404054e+01 1.035511154494519914e+01 5.040958848574967899e-01 1.006329287827675856e+01 8.902892067028469469e+00 6.645604592609690719e+00 -4.638949397751141390e+01
