# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
6.509976974129702398e+01 6.575121929716107161e+01 4.801621105767625153e+01 4.866056253888228156e+01 2.214027707135629441e+01 2.264714437741086073e+01 -4.513831448652047129e+02 -4.615024241406518968e+02 -4.596765887710627112e+02 -2.516593283105977207e+03
2.016208746011342612e+01 1.885443163722833404e+01 2.546100853835504907e+01 2.453139286921986439e+01 7.541693136140719567e+00 7.287797480331647648e+00 -3.752333759107781361e+02 -3.812574837954689997e+02 -4.408016636263157011e+02 -5.766565289822033264e+02
3.463038339316013037e+01 3.517908601295311399e+01 2.515386395123872276e+01 2.578669740687254475e+01 1.063499360400544269e+01 1.090855609941349336e+01 -4.245019432090447822e+02 -4.271227379187232032e+02 -4.294213899583417628e+02 -9.949385866742408098e+02
4.107024870638267089e+01 4.068328666105092850e+01 3.078284085200360209e+01 3.039126118551765998e+01 1.184895923683437680e+01 1.151529090578621783e+01 -4.100633256770925072e+02 -4.135984283424214709e+02 -4.177270515969698295e+02 -1.249872161608919896e+03
7.193853784733173029e+01 7.138881876878747335e+01 5.201722907712073862e+01 5.153024873269495743e+01 2.333696517522414737e+01 2.271402053293902412e+01 -4.267464638656545048e+02 -4.620245527398394643e+02 -4.298481757763069595e+02 -2.958667827829164253e+03
1.705236646983713911e+01 1.692982893784672171e+01 1.331623986898351752e+01 1.331658032281101534e+01 5.519409255121382252e+00 5.112765718050206409e+00 -4.048090092122608326e+02 -4.062645205785119060e+02 -4.085079033353523528e+02 -5.434469816286737114e+02
5.650312487865164002e+01 5.720377542694431128e+01 5.855467293046057620e+01 5.885716896073635951e+01 1.873020497335814127e+01 1.985228233825984034e+01 -8.614524686701328164e+02 -8.680418549274778570e+02 -9.814197764375119277e+02 -1.993192195461070924e+03
5.847115102392993435e+01 5.794053941816454056e+01 4.154658220743897346e+01 4.091841698273250927e+01 1.913101482899279304e+01 1.886381564964280955e+01 -4.913549726762913110e+02 -5.170136504827229373e+02 -5.249086659208860510e+02 -2.088222407963855858e+03
3.740594668620392582e+01 3.653719106121270244e+01 2.824567150960365325e+01 2.729732460628296309e+01 1.081959521988126127e+01 1.024832560758826538e+01 -4.048227941801245038e+02 -4.044326673216387462e+02 -4.104217830124007946e+02 -1.096730424320980092e+03
4.440163913048533573e+01 4.543236218319059816e+01 4.937874994819073748e+01 5.016748613107888133e+01 2.252199977350616678e+01 2.283983359202765584e+01 -4.291698354467621357e+02 -4.478836795209072648e+02 -4.551755734526415722e+02 -1.395974047307310002e+03
3.771564800451081112e+01 3.686145197580100330e+01 2.908499678058439386e+01 2.841701222016984829e+01 1.370636892455321032e+01 1.272356407521215793e+01 -4.023071421732360022e+02 -4.058867649356770357e+02 -4.211304137775256322e+02 -1.104519502751820028e+03
3.764223927065011566e+01 3.853966348700275546e+01 2.988694338374226334e+01 3.067290201589466037e+01 1.020579566076951394e+01 1.114594023120456789e+01 -4.234658265655455693e+02 -4.260067910573795871e+02 -4.280461895320566441e+02 -1.110961207428925036e+03
1.632988008476556629e+01 1.853828748608634669e+01 1.832210904585132738e+01 1.924827880888722831e+01 7.665499947164781780e+00 9.981155444011797329e+00 -4.169379586937297404e+02 -4.162756767543277192e+02 -4.263574062906815243e+02 -5.454445638206437934e+02
1.573765188665513293e+01 1.660539704754592805e+01 1.988238970006189987e+01 2.028198845323370847e+01 9.409302302549379604e+00 1.003741198316200745e+01 -4.194455460125481068e+02 -4.190699860563736365e+02 -4.244962722931159078e+02 -5.328385434013501936e+02
